RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31
3101,0,Los Angeles County,county,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",06,037,205554.64214303062,205787.07630274704,206645.17020609524,208344.16407364828,210504.87138744455,212572.02247209707,214655.24404142864,216797.77324741066,218782.59771484789,220367.00131584177,221811.8737815432,223187.63915764296,224096.2685191595,224944.43006468014,226143.3464323661,228189.25568694537,230443.97607636257,232724.58582157013,235060.01628664145,237462.29114332318,239620.1046893793,241729.244347373,243641.11120357792,245618.90309022236,247102.135368361,248772.0664168722,250992.72957192166,254106.90647948798,257674.29711408404,261230.08328883318,265500.4063984645,270070.38260676194,274938.8771911652,279423.24925054394,283801.64458136196,287962.10589641036,291298.57590715436,294241.0657473609,297633.5786864914,301477.4521394715,306191.87766199786,310315.44098589115,315550.33067492675,321121.53471023316,327266.45675159775,332322.8466515054,336976.15808217763,341741.2617544176,347106.7529743495,352849.1981162646,359003.8104853472,366662.06610035436,376160.3118904226,385968.4434363293,395142.52298140357,403473.78688872297,412647.825836007,421667.0115295897,428584.42471690354,434152.6908469167,438327.3808553463,444156.017888182,450164.79008651216,456944.24311191676,462977.85008005874,469686.7076778125,477206.28863996593,485485.50437956065,493921.38505806116,503179.06729989935,510734.3834387688,517201.0983601667,522646.9599255463,527332.673407778,532136.8163774731,536012.8801666286,540978.6145460424,545288.4764148685,548386.1704132049,550482.9319364434,550043.1212208505,549707.5088089512,549509.946538675,550711.5690187941,551377.1158261142,551278.4538793465,550047.8963221343,549194.6738206786,547030.9729658739,544410.0696919267,540143.0904179526,535530.6770795357,530547.0586326768,524731.2190565937,519184.5402899272,513457.39965939446,509052.44491761364,503714.0100944988,495620.590220377,484127.49411687115,470642.28365475923,457629.71743219905,444742.81748057524,432999.78055764805,423615.6901507581,415924.5318049782,408645.9091863644,399538.23008213146,391943.9522667375,386494.85843797104,383140.6919044902,379841.18495424325,376669.4126437682,372774.85973187536,369501.5990709746,367373.8532530163,366417.7028685184,366009.568999466,366872.39213447133,370044.85802355054,372261.4622954147,372555.5255794237,373144.99097417056,374824.07418431976,378024.17143119266,378012.4839452756,376618.4562214264,372913.7704718115,369107.1784207502,365356.60558578506,361970.0360356311,360366.276899968,359423.9139344916,359526.9601292492,358447.4713246138,357335.17775065574,353967.4077609226,352426.6632700817,350950.89077774854,349030.2887541633,345510.17122617987,341601.951313936,339999.8452843952,339280.1023747379,338849.1082048969,337464.4884536698,335123.1901661374,332708.9942536254,331333.1587027845,331497.0191266258,333115.29567148746,336892.6972150749,342369.50566153595,348951.6999393572,355655.29306477075,362309.1675309806,366990.40306480526,369509.9144048285,370147.4303626784,372052.6378960262,376246.3725668578,382494.6218200506,389764.09255189286,397908.2186147989,406823.0467502956,415862.1302060713,423349.34048916516,429241.9103750558,431909.5804016413,432725.19957582746,432346.5072722771,433483.91551813454,435381.07288098504,437581.83289534296,439841.3656446768,443185.35179862817,448426.37881511374,454431.3574511788,460363.752928117,465362.5832750358,468293.4348790162,469516.35368336784,469189.49593751895,469103.5265395404,469648.19063275546,471044.4113429392,471301.62651008,469994.0769394892,467131.117945929,464472.97130253934,461420.5410406114,458519.7230781599,460739.570596622,468858.42872462445,480028.66515717393,488931.7477365485,494638.482074315,499481.9840125555,498886.620293616,494572.036713942,487545.6960297116,483918.8156650625,483508.5930291445,485627.97697201924,493315.4377051939,504671.20463187684,517643.229476246,527299.9582708641,533871.3189232241,539071.6206619876,538980.3847288666,536623.3005762311,533001.8849495797,533494.3924052302,535307.3521670671,538261.3565171385,544451.8643705378,554063.984798199,565065.0966141797,574225.0190474414,581194.2776884282,586060.4626210319,591124.058694886,597931.467092249,606698.9252697215,615222.8559932391,621249.237013759,624561.8567987076,622405.923294311,616043.0133356502,607792.0914460616,601824.9656571257,598289.6469581722,596293.1819755133,597360.4431342616,601884.0931078444,608928.9516598573,616031.3303263074,622443.1630795792,628386.1244424293,631722.3668075345,632914.9593614168,632865.7166625545,632948.457269719,631356.8435841086,628166.8449735874,628329.6509900282,634142.8095483449,645807.8356138738,659132.6448801222,673497.0740712659,687101.3278403758,695538.1291109239,700327.0446601451,702249.6007587592,708082.8961982118,716812.4245993228,727799.8352911271,739552.256362036,748735.0585918482,756191.8156584777,762242.0019642957,769248.2157054754,777239.5962623842,786331.053550948,796778.7267061161,808433.4440106478,818996.1814146362,827691.1218882343,832803.5829655584,835461.8174021877,833864.9935189006,829865.6509778341,825111.8994778559,821800.5900492133,819070.3241862148,810914.1397059741,799587.5988788944,788803.7163606597,784996.9555241248,787181.2785918555,793398.2309716349,803667.2592102843,816413.2643056844,829218.5840468152,839642.4765885953,847472.5640946246,852327.0097397723,851321.8186865425,846587.1758647743,842828.1254682569,843458.0231499076,846590.4883708822,848657.557657607,852267.6766283097,857411.0089119404,863957.2196738397,869036.4460275262,873116.4901391208,876489.9819619088
139,1,Cook County,county,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",17,031,146088.13131898016,146058.8114325365,146299.3726347444,146991.1312837306,147876.37315660273,148800.97145728683,149654.7269151781,150862.88537022445,152269.4673365464,153963.63664557788,155887.739804432,157771.71123184133,159328.4568948402,160271.65845262964,161177.86891430922,162174.29290453577,163312.44317782714,164401.65991712618,165303.53344063959,166531.3841076064,167961.53597215904,169762.17031419146,171542.7385494689,173079.58420080133,174370.56684498634,175325.76904881236,176396.75280122206,177323.9543204741,178295.1575555216,179089.00263452236,180084.74135767072,181485.09676327425,183244.93315187868,185111.77236147528,186771.6909646532,188422.0351412945,189935.52426310568,191297.7303993797,192379.7443848698,193611.90066730813,194531.88008560662,195446.92156569965,196109.24520319907,197239.23685992826,198627.0321793155,200362.74655244694,202131.52000703814,203856.70256865546,205559.45689431482,206879.22867224377,207997.3801846388,209273.35705092116,210846.05723590907,212664.74315112084,214287.7311922968,216091.95930411876,217830.78051030452,219842.67840014104,222039.6151548846,224408.66062951658,226465.30367388463,228194.41713271302,229710.5505041217,231402.78461004992,233254.07776163635,235208.3633906103,237091.89050746305,239042.20448409452,241349.66829585095,243774.40219561898,246355.2594152613,248824.42243301985,251106.27556945375,253022.51357965567,254765.86961615644,256225.97235276262,257455.28572299177,258111.5046324106,258575.2021543204,258703.8823490046,258623.02362245563,258313.03564436315,258233.29001003687,258598.76098948484,259550.48406034184,260661.509916713,261537.28420064438,261856.04291898102,261750.65675816068,261388.48828632096,260812.77462503957,260190.38402951826,259145.24626639092,258123.2192976886,257002.28929025153,255697.68400703036,254702.80371648062,252043.48068226056,251613.17047928783,249022.42450902527,248543.81670904416,245476.08205119768,244378.84097689044,241434.5691366083,239194.1690278967,235429.67317624358,232153.14581346963,227998.7093146535,223520.7202372387,219899.61727175093,216144.57921922664,214311.66884427678,211990.3414518295,210907.72832255135,209423.30722962206,208240.75466572298,205727.67631898387,203283.28921807438,200544.96557863717,199556.83447381287,198291.22179425546,198049.15191872334,196452.07679458705,196824.13620349005,196175.59163750906,196839.6783925524,194647.3584600702,192931.3178179046,190267.46308873626,188235.3149590456,185657.942693593,183039.43934012172,180848.1378352018,178765.53374006264,177465.1619697703,175899.1277301264,175212.45219213818,174024.04613300695,173622.96311403948,172611.06466664365,171619.12611558705,169321.8651879798,167597.49211141493,165032.3828555222,163400.8602290483,161324.04478392593,159997.83035490147,158437.13929342036,156990.5512925459,156151.7444093823,156093.37576187126,156337.01168133746,156647.81075750585,156421.01196208285,155750.4749479425,155331.79508728287,155761.82963186584,157110.18261265667,158452.26989614955,160329.13306391635,161915.02589439627,164006.00770944476,165565.56854343417,167417.68614150814,169175.08717686712,171443.32326620026,173807.05356937362,176186.7951646433,177981.60038351206,179714.59804801087,181185.9014215628,182545.43784820347,183853.2652845029,185036.02568130192,186265.00099857338,187195.46324098983,188062.25512537893,188962.50128956663,189852.59125316012,190601.9277374744,191043.56943714176,191153.59271409494,191573.9056196811,192010.80554088275,193067.35451241804,193967.41277040774,195029.8760241236,195801.80981775036,196557.81251382627,197681.04145404967,198932.61149123826,200329.54832284758,201648.9388607864,203068.52732917387,204008.48569921427,204946.15829615213,205798.62776036447,206722.17140023908,207102.1123288911,207296.01481499584,207591.62180381478,208420.30274791745,209431.10445648184,210842.3385923348,212275.03359279726,213966.57338053672,215747.5215189891,216960.5440356133,217741.07214458985,217587.1597889153,217492.2309112204,217388.15722491057,218150.94119162593,219314.57729869746,220689.25916985096,222108.48164954674,223773.68886020148,225561.36042173533,227724.86479767432,229424.56718593417,230549.7410571406,230332.51050309904,229865.65711850533,229379.9527153592,229239.03104805583,229259.11908924798,229323.6752081313,229646.66007723784,230187.55970354262,231207.01026364346,232134.17110706694,232875.7881752817,232963.61924290715,233013.62770783293,232709.76453824903,232410.16090484362,231658.24543177985,231368.83346116033,231398.58070836705,231970.88436118487,233216.98006751877,234960.33503665627,237014.97759051924,238234.53586954132,238438.75689769877,237725.02836366158,236855.7178207744,236798.30868085098,238106.98988713886,240400.30769335688,243197.20824395004,246019.27641488984,248944.36730778054,252433.84492098793,256160.33573088667,259581.92009659237,262235.9124589261,264468.2893238556,266239.0483158154,267186.31848489476,266982.11405318225,266651.8198132979,266836.606410201,267981.55148394307,270293.4338606887,274000.38774166466,278758.93816448963,283280.5926615531,285797.39590363204,286960.3699643111,286492.37338672875,285222.6600605582,283061.98502755834,281237.0963517982,280341.41837335867,279925.5248052259,279207.4821991865,278838.08869373705,279160.21596703236,280604.5145238897,282129.21621500986,283840.85739128664,285740.80175591575,288033.34314704937,289949.66929777403,291385.4487339419,292280.7130696035,292731.184556773,292961.7579994271,293895.74193409627,295891.8913943085,298514.510384358,300331.66749799956,301377.0392586062,302029.0737283001,302846.38410275494,303511.0802093488,303864.0981865535,304254.18290732306,304914.61184642714
1090,2,Harris County,county,TX,TX,"Houston-The Woodlands-Sugar Land, TX",48,201,109502.88074768067,109474.76735081023,109313.9225262354,109247.78117525752,109221.90455364941,109408.54022789183,109619.15855357396,109923.42368467494,110319.5738121358,110652.9501743894,111195.16327682704,111772.44647918649,112052.5434857669,112018.42904021665,111579.3732455861,111325.92107668938,111256.10252320301,111380.66354777034,111556.77461923927,111532.41371734283,111633.16127940034,111841.8939946647,112134.83832768026,112361.96322329382,112469.57434914498,112582.27420322719,112930.79715516443,113481.49673544336,114064.59581371084,114548.90148916101,115036.26974597096,115615.88969363984,116166.88993618781,116585.50516746826,116913.40521715402,117148.45419871439,117385.50530913223,117521.46535134561,117757.38009068473,117990.47545684189,118258.16808731186,118461.49310014081,118661.64661939924,118909.25793208409,119085.95717276454,119281.96567078865,119444.24174528156,119688.26952052691,120009.18213070389,120796.66410150482,122268.33788732688,123641.30734047767,124993.11413118325,125512.1549500583,126333.74737434025,126868.99313678443,127619.76496752037,128245.28357746673,128868.13466719304,129594.59252326842,130261.04619147537,130885.89853824956,131337.2273009664,131714.27792141048,131859.4410636467,131993.86681469643,132004.7064011818,131941.63137819315,131788.87489221944,131593.90991196156,131675.37109303565,131731.7022528548,131822.25097787083,131660.61231094904,131641.94049306973,131752.4438638069,132246.1899386788,132731.4854027485,133277.22053544832,133758.12820812475,134360.85450682777,135090.02238853034,135726.88763750854,136348.1556979666,136634.29401845127,136569.49717010962,136255.00106414178,136280.21618116196,136650.57150959168,137267.69828386485,137660.96384021305,138090.93697468017,138443.8272840951,138786.02188107782,139032.49771529267,139245.86443551964,138931.09953117135,138362.31190900176,137737.36792438957,137493.4971934715,137216.26183094332,136870.16019330933,136565.59262884976,136137.88438247234,135504.30254586923,134818.5395722736,133962.62083807457,133029.79808195654,132090.68574929197,131753.53134097086,131687.16274912734,131843.66449207018,132069.24631536644,132496.3324243452,133022.09354622767,133272.89200449383,133228.41300441857,132847.76984429944,132717.82047799183,132782.03715711602,132738.71089314556,132655.78979779218,132749.42065060968,133145.65661479725,133494.07656815453,133432.73665956428,132779.31828424195,131562.89958718125,130426.05522342426,129547.81997640558,129066.61966431643,128646.9777249319,128164.11064903079,127601.09862706331,126791.01271497912,126068.35129215346,125496.40224973286,125155.67540371942,125052.21073875995,125083.45986198007,125024.82572953776,124849.43051005622,124101.11339555995,123433.77514772776,123079.00906317409,123236.30152919974,123383.50931914109,123369.46464070212,123323.98321894214,123528.23395256161,123883.8765984514,124311.15502335482,124619.20942922849,124828.80979056815,125032.17706657865,125167.33817733866,125403.96043118178,125812.71830911956,126605.06074777164,127529.80954775693,128706.2907569562,130077.74406576723,131598.0227441097,133123.5760590651,134406.6039578844,135778.55783014357,137071.93503695834,138418.0130063648,139683.662537992,141042.177831527,142499.44759005765,143913.08652504222,145316.1759743255,146621.15712911906,148082.67827571044,149532.8321842759,150874.72121812738,151987.76025554675,153294.24888300663,154779.11167193713,156535.14082400603,158166.9426431679,159760.04478992106,161110.2652184105,162305.79641782527,163473.70043475856,164630.92390155696,165836.68183971944,166841.04115689636,167783.11013663645,168640.26468420433,169620.95115292177,170731.9061341085,171860.84246615288,172647.5859711069,173360.03610064057,173970.61897205273,174705.75754311416,175175.37420037505,175608.00787844532,176172.22345757484,176924.20629930092,177826.39863994924,178649.37189862496,179312.43756901546,179740.07255934807,180313.07137999337,181055.9095528063,181746.21375668197,182353.04229100756,182728.7548609225,183191.0311461047,183606.6570822529,184258.98370645146,185007.04544999776,185793.12137433127,186524.20078020496,187144.02018128918,187929.42232314913,188737.8677123439,189690.31368469636,190549.3108658505,191511.98643522392,192353.80684357198,193202.0846215641,193958.11701500873,194791.9387668112,195680.67823885288,196606.8726882926,197558.50814359216,198419.8114424786,199036.17640107192,199459.83812656964,199765.9236433535,200042.2898463798,200373.09940963113,200798.6644951445,201438.6578241411,202318.36418594027,203284.34316204605,204231.0720106888,205022.62533977846,205747.86519461925,206231.26128172598,206288.89369053917,206317.20866806104,206700.1871986728,207730.553695997,209304.55306523628,211343.266676135,213921.79647814154,216503.97889796828,219119.0434194339,221661.7685757274,224535.6065239165,227620.01801778385,231191.8331715229,235090.82322125393,238468.9953796349,240850.64871940727,242404.75604437254,244325.38809310875,246980.14093756783,250126.50283060016,254472.12238805645,259627.12027304745,265628.85909609846,271229.4888525088,276241.1579105248,280500.74018506665,283480.86465274426,284891.9361171748,285067.62572172424,284755.74963350035,284322.673942212,283301.19525600615,281734.2471815466,280128.0406736973,278971.3729748952,278400.02963610465,278422.8008892157,279083.85237302276,279870.55096475995,280685.28774459235,281022.7932633457,281067.104932052,280816.0557347139,280524.75179152266,280635.87926657294,281098.21481712087,282099.98508288315,283142.5923340016,283733.9940566754,283615.8595873707,283246.10519556486,282907.1721936571,282692.2731483768,282325.7526086956,281874.8167744362,281642.5324530009
2402,3,Maricopa County,county,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",04,013,143224.38404526192,143516.5082501698,143902.52107427697,144696.08061235512,145570.89719971304,146312.25678273354,147050.60261982048,147739.14549810733,148514.47000919914,149234.10842662465,149959.0924737874,150687.77640671562,151386.4185882499,152065.6760910361,152738.07152070993,153421.66020374995,154109.25974175052,154775.50228592785,155394.37622753473,155982.56304344628,156569.28194948423,157210.4395378889,157916.03192934222,158576.0393064581,159119.1987747642,159582.9455800663,160104.33214367274,160693.08916792113,161261.57749087372,161908.28890036946,162618.13093550786,163479.9912155799,164191.62262948343,164878.02061379983,165481.71424629915,166183.64058192747,166851.6340718365,167560.38496593534,168181.84555787744,168876.60441637522,169573.15835698418,170340.7673079074,171109.97187867368,171938.81853492206,172922.87962653476,173933.3190256066,174849.95642235922,175619.7742407017,176277.8459618661,177090.4014772418,178118.8491989989,179391.2516053548,180958.8821707462,182658.58640315695,,187820.4036629099,190551.28549702407,193331.01920829326,196115.4595760662,199685.60684050087,203633.16234927264,208675.58889509723,213857.7108264135,219841.5150677799,226464.327520969,235111.43256016623,244994.97530933082,254861.69814695886,265166.07324116584,274269.3267688908,282965.3824948039,288465.84806807135,291088.4029630196,294741.52052643785,299264.6183997909,304594.29014766,307417.85111762,308743.8681779968,308285.16600928997,306198.28598864825,302937.88539135293,300789.4920782596,298320.0018028642,296047.25731834763,293457.3424242755,291658.9265372464,290574.52452313626,290273.1300917636,290148.0550179097,289290.6516717588,287547.3953317999,285036.6056969124,282160.98352262354,279210.3911039115,275210.1452293049,270847.7972471287,266189.0286079021,260639.60117327757,254811.42306764759,247895.80438967235,242580.93144321826,237581.1071728804,232456.8945540512,225919.28274165106,219212.8617431149,213609.1165817924,206814.68273135883,199576.57235292703,192597.76953441478,188306.01420053848,184795.45526534144,181433.429992595,177481.90343971888,174110.8735453347,171425.503672055,169291.7452231924,167419.85290411618,164817.21282389024,163796.37002418892,163533.1349744942,163886.77276014176,163075.48264940234,161798.67414164476,161232.97864182576,160626.89867717033,160064.54927745732,157866.76175427175,155695.32298362794,152819.8828041581,150852.7907627553,148917.3509064297,147140.1919139789,144927.78658446038,142955.3903037446,141703.58226883024,140285.19792106358,138834.75891920002,137140.9983157399,136383.4402015614,136148.74705724182,136212.56836705003,136365.99587779806,136412.33404182337,137314.60576807585,138144.87267464877,139344.23178417585,140283.74817493954,142069.7603338105,144632.57676397063,147710.12328106133,151145.52034586607,154686.81510099504,158508.76021062987,162019.516646496,165121.1386395041,167613.21054093688,170035.81923064493,172453.4738820434,175131.9676508482,178152.22306604733,181529.55240184566,185009.89293282598,188377.51231904852,191615.89505065195,194696.02445938103,197461.6975272354,199538.70101117037,200993.99021611453,202709.25143580686,204602.68078011423,206505.22576502743,207640.61773667656,208283.19299337943,208552.24792858385,208707.9791782952,208965.58541235203,209343.17591391996,209569.6787720935,209927.39807412587,210302.81782793588,210925.75955546065,211670.56941432788,212723.43508429828,213999.72508076098,215560.7958256891,217186.75775526374,218984.88304390595,220913.45760324458,223068.15619566644,225272.9060295703,227465.40726102298,229501.2655917418,231766.1657315214,233718.78561331576,235075.8374866927,235882.51995984395,236680.92614394694,237702.79727681165,238777.60488819843,239760.2988587115,241012.42657409643,242243.34663750336,243442.29641202453,244582.71871554767,245704.87925319443,247023.04386258346,248470.22891372905,250003.54264607883,251440.72845461805,252855.70842942176,254219.46875377293,255643.4741017907,257114.581942578,258650.56084817465,259915.2418260864,261187.61175996586,262808.4684556501,264769.9858760512,266698.6916116376,268234.6780553022,269896.24568887806,271619.8678070977,273718.5861403454,275647.2797199051,277506.9067178627,278994.1738231236,280306.002105943,281412.7253980479,282704.30301693705,284219.8059029715,285627.3687580673,286772.9162107563,287599.66618022317,288493.4370119869,289323.1478634073,290463.92581705557,291946.0665391044,293815.5848172956,296028.4790694234,298307.9493523436,301190.8278838487,304488.14822789415,308321.4143187803,311769.88172206486,314122.49542330136,315617.3594495468,317194.9829218231,320000.60266999755,324534.1401300083,329969.07147072913,335899.97436852235,341653.62229857885,347368.4114170321,353458.38785565,360733.04025830614,369249.0665194809,379442.7770301996,390587.88024915545,401587.0415197041,411238.81507059466,419328.1615898546,426568.8537687452,433461.985881445,439916.72991080984,446886.6494728777,454923.3818618806,464917.32793485915,475944.97724607866,486802.1922245866,495646.3616311063,499915.240635782,498424.17857357295,491982.1891443497,484040.1321412858,475560.6765585191,467259.7702467936,459294.51338194567,453236.53306587035,449968.4796788897,448944.5435065006,449708.1195337077,451650.21928356105,454382.6423432839,457342.46374328184,459840.7717938437,462025.42779274005,463809.92772891995,464768.8331823931,465132.2007578334,465670.0240485852,467120.8432903231,468892.7715776556,470292.9039573767,470461.2564871502,469857.61330363684,468743.3836016007,467798.71350576315,467070.1176252435,466405.86487497296,465828.6297686442
